1,1,316.00,345.00,88.00,229.00,1.0,-1,-1,-1
1,2,183.00,314.00,42.00,177.00,1.0,-1,-1,-1
1,3,392.00,348.00,99.00,226.00,1.0,-1,-1,-1
1,4,221.00,326.00,28.00,169.00,1.0,-1,-1,-1
2,1,314.00,346.00,89.00,228.00,1.0,-1,-1,-1
2,3,389.00,346.00,124.00,228.00,1.0,-1,-1,-1
2,2,183.00,314.00,43.00,177.00,1.0,-1,-1,-1
2,4,217.00,323.00,56.00,183.00,1.0,-1,-1,-1
3,1,313.00,342.00,91.00,233.00,1.0,-1,-1,-1
3,3,390.00,347.00,126.00,227.00,1.0,-1,-1,-1
3,2,184.00,313.00,42.00,178.00,1.0,-1,-1,-1
3,4,222.00,326.00,28.00,169.00,1.0,-1,-1,-1
4,1,311.00,337.00,93.00,237.00,1.0,-1,-1,-1
4,3,390.00,349.00,127.00,225.00,1.0,-1,-1,-1
4,2,185.00,313.00,42.00,178.00,1.0,-1,-1,-1
4,4,223.00,326.00,28.00,167.00,1.0,-1,-1,-1
5,1,306.00,338.00,96.00,237.00,1.0,-1,-1,-1
5,3,394.00,348.00,120.00,226.00,1.0,-1,-1,-1
5,2,185.00,313.00,42.00,177.00,1.0,-1,-1,-1
5,4,219.00,327.00,41.00,165.00,1.0,-1,-1,-1
6,1,301.00,336.00,99.00,238.00,1.0,-1,-1,-1
6,3,399.00,348.00,107.00,226.00,1.0,-1,-1,-1
6,2,186.00,313.00,41.00,177.00,1.0,-1,-1,-1
6,4,220.00,330.00,35.00,155.00,1.0,-1,-1,-1
7,1,298.00,336.00,101.00,239.00,1.0,-1,-1,-1
7,3,402.00,348.00,103.00,226.00,1.0,-1,-1,-1
7,2,187.00,313.00,41.00,177.00,1.0,-1,-1,-1
7,4,225.00,325.00,33.00,166.00,1.0,-1,-1,-1
8,1,296.00,336.00,105.00,239.00,1.0,-1,-1,-1
8,3,401.00,348.00,107.00,226.00,1.0,-1,-1,-1
8,2,187.00,313.00,41.00,177.00,1.0,-1,-1,-1
8,4,226.00,325.00,34.00,168.00,1.0,-1,-1,-1
9,1,293.00,336.00,110.00,238.00,1.0,-1,-1,-1
9,3,406.00,349.00,109.00,225.00,1.0,-1,-1,-1
9,2,188.00,313.00,40.00,177.00,1.0,-1,-1,-1
9,4,225.00,327.00,31.00,162.00,1.0,-1,-1,-1
10,1,290.00,337.00,111.00,237.00,1.0,-1,-1,-1
10,3,404.00,347.00,110.00,226.00,1.0,-1,-1,-1
10,2,188.00,313.00,40.00,177.00,1.0,-1,-1,-1
10,4,227.00,325.00,30.00,164.00,1.0,-1,-1,-1
11,1,288.00,337.00,108.00,237.00,1.0,-1,-1,-1
11,3,400.00,348.00,114.00,226.00,1.0,-1,-1,-1
11,2,189.00,313.00,40.00,178.00,1.0,-1,-1,-1
11,4,226.00,327.00,27.00,165.00,1.0,-1,-1,-1
12,3,400.00,349.00,118.00,225.00,1.0,-1,-1,-1
12,1,285.00,337.00,108.00,237.00,1.0,-1,-1,-1
12,2,189.00,313.00,40.00,178.00,1.0,-1,-1,-1
12,4,226.00,327.00,28.00,165.00,1.0,-1,-1,-1
13,3,401.00,350.00,121.00,223.00,1.0,-1,-1,-1
13,1,283.00,337.00,120.00,237.00,1.0,-1,-1,-1
13,2,190.00,313.00,39.00,177.00,1.0,-1,-1,-1
13,4,226.00,327.00,29.00,166.00,1.0,-1,-1,-1
14,1,282.00,337.00,121.00,236.00,1.0,-1,-1,-1
14,3,410.00,348.00,111.00,225.00,1.0,-1,-1,-1
14,2,190.00,313.00,40.00,177.00,1.0,-1,-1,-1
14,4,228.00,323.00,28.00,163.00,1.0,-1,-1,-1
15,3,409.00,343.00,114.00,230.00,1.0,-1,-1,-1
15,1,282.00,339.00,119.00,235.00,1.0,-1,-1,-1
15,2,190.00,313.00,40.00,177.00,1.0,-1,-1,-1
15,4,231.00,324.00,28.00,166.00,1.0,-1,-1,-1
16,3,411.00,342.00,115.00,232.00,1.0,-1,-1,-1
16,1,280.00,339.00,118.00,235.00,1.0,-1,-1,-1
16,2,191.00,313.00,40.00,177.00,1.0,-1,-1,-1
16,4,232.00,326.00,26.00,164.00,1.0,-1,-1,-1
17,3,417.00,342.00,110.00,232.00,1.0,-1,-1,-1
17,1,280.00,339.00,118.00,234.00,1.0,-1,-1,-1
17,2,191.00,313.00,40.00,177.00,1.0,-1,-1,-1
17,4,232.00,326.00,28.00,163.00,1.0,-1,-1,-1
18,1,279.00,340.00,123.00,234.00,1.0,-1,-1,-1
18,3,426.00,342.00,103.00,232.00,1.0,-1,-1,-1
18,2,191.00,313.00,41.00,177.00,1.0,-1,-1,-1
18,4,226.00,325.00,36.00,163.00,1.0,-1,-1,-1
19,1,279.00,338.00,122.00,235.00,1.0,-1,-1,-1
19,3,430.00,343.00,101.00,231.00,1.0,-1,-1,-1
19,2,191.00,314.00,40.00,175.00,1.0,-1,-1,-1
19,4,234.00,327.00,24.00,163.00,1.0,-1,-1,-1
20,1,279.00,334.00,121.00,239.00,1.0,-1,-1,-1
20,3,433.00,344.00,104.00,231.00,1.0,-1,-1,-1
20,2,192.00,314.00,39.00,175.00,1.0,-1,-1,-1
20,4,232.00,323.00,29.00,164.00,1.0,-1,-1,-1
21,1,279.00,328.00,123.00,246.00,1.0,-1,-1,-1
21,3,434.00,346.00,107.00,229.00,1.0,-1,-1,-1
21,2,193.00,314.00,39.00,175.00,1.0,-1,-1,-1
21,4,230.00,328.00,30.00,163.00,1.0,-1,-1,-1
22,1,280.00,329.00,124.00,244.00,1.0,-1,-1,-1
22,3,438.00,348.00,105.00,226.00,1.0,-1,-1,-1
22,2,193.00,314.00,39.00,175.00,1.0,-1,-1,-1
22,4,231.00,327.00,30.00,166.00,1.0,-1,-1,-1
22,5,391.00,367.00,55.00,159.00,1.0,-1,-1,-1
23,1,281.00,330.00,123.00,242.00,1.0,-1,-1,-1
23,3,444.00,348.00,103.00,226.00,1.0,-1,-1,-1
23,2,194.00,314.00,38.00,174.00,1.0,-1,-1,-1
23,4,232.00,327.00,29.00,167.00,1.0,-1,-1,-1
23,5,391.00,366.00,51.00,162.00,1.0,-1,-1,-1
24,1,282.00,332.00,121.00,241.00,1.0,-1,-1,-1
24,3,447.00,350.00,104.00,223.00,1.0,-1,-1,-1
24,2,194.00,314.00,39.00,174.00,1.0,-1,-1,-1
24,4,232.00,327.00,30.00,166.00,1.0,-1,-1,-1
24,5,386.00,369.00,59.00,158.00,1.0,-1,-1,-1
25,1,281.00,332.00,120.00,240.00,1.0,-1,-1,-1
25,3,451.00,352.00,106.00,221.00,1.0,-1,-1,-1
25,2,195.00,313.00,40.00,178.00,1.0,-1,-1,-1
25,4,232.00,327.00,30.00,166.00,1.0,-1,-1,-1
25,5,391.00,369.00,55.00,161.00,1.0,-1,-1,-1
26,1,282.00,331.00,122.00,241.00,1.0,-1,-1,-1
26,3,452.00,352.00,109.00,222.00,1.0,-1,-1,-1
26,2,195.00,314.00,40.00,177.00,1.0,-1,-1,-1
26,4,232.00,328.00,30.00,165.00,1.0,-1,-1,-1
26,5,394.00,364.00,51.00,163.00,1.0,-1,-1,-1
27,1,283.00,330.00,126.00,242.00,1.0,-1,-1,-1
27,3,454.00,352.00,111.00,223.00,1.0,-1,-1,-1
27,2,196.00,314.00,40.00,177.00,1.0,-1,-1,-1
27,4,232.00,328.00,30.00,165.00,1.0,-1,-1,-1
27,5,396.00,365.00,47.00,167.00,1.0,-1,-1,-1
28,1,283.00,330.00,132.00,241.00,1.0,-1,-1,-1
28,3,452.00,351.00,121.00,224.00,1.0,-1,-1,-1
28,2,196.00,314.00,41.00,177.00,1.0,-1,-1,-1
28,4,232.00,328.00,30.00,166.00,1.0,-1,-1,-1
28,5,397.00,363.00,50.00,167.00,1.0,-1,-1,-1
29,1,282.00,326.00,135.00,246.00,1.0,-1,-1,-1
29,3,452.00,350.00,126.00,224.00,1.0,-1,-1,-1
29,2,197.00,315.00,41.00,176.00,1.0,-1,-1,-1
29,5,401.00,378.00,53.00,150.00,1.0,-1,-1,-1
29,4,233.00,329.00,29.00,166.00,1.0,-1,-1,-1
30,1,283.00,337.00,134.00,236.00,1.0,-1,-1,-1
30,3,453.00,351.00,130.00,224.00,1.0,-1,-1,-1
30,2,196.00,316.00,40.00,172.00,1.0,-1,-1,-1
30,5,403.00,376.00,53.00,152.00,1.0,-1,-1,-1
30,4,232.00,329.00,29.00,162.00,1.0,-1,-1,-1
31,3,457.00,347.00,132.00,227.00,1.0,-1,-1,-1
31,1,283.00,338.00,134.00,235.00,1.0,-1,-1,-1
31,2,197.00,316.00,40.00,173.00,1.0,-1,-1,-1
31,4,233.00,328.00,29.00,168.00,1.0,-1,-1,-1
31,5,405.00,376.00,51.00,151.00,1.0,-1,-1,-1
32,3,459.00,348.00,135.00,226.00,1.0,-1,-1,-1
32,1,282.00,340.00,137.00,233.00,1.0,-1,-1,-1
32,2,197.00,317.00,40.00,172.00,1.0,-1,-1,-1
32,4,234.00,329.00,28.00,167.00,1.0,-1,-1,-1
32,5,405.00,377.00,52.00,152.00,1.0,-1,-1,-1
33,1,283.00,340.00,136.00,233.00,1.0,-1,-1,-1
33,3,466.00,345.00,130.00,229.00,1.0,-1,-1,-1
33,2,198.00,317.00,40.00,174.00,1.0,-1,-1,-1
33,4,234.00,329.00,29.00,167.00,1.0,-1,-1,-1
33,5,398.00,361.00,60.00,168.00,1.0,-1,-1,-1
